Date,Period,Attendance,StudentID,Name,GradeLevel,Teacher
10/23/2023,2,P,1116,Student 116,12,Teacher 1
10/23/2023,3,P,1116,Student 116,12,Teacher 2
10/23/2023,4,P,1116,Student 116,12,Teacher 3
10/23/2023,3,P,1117,Student 117,11,Teacher 16
10/23/2023,4,P,1117,Student 117,11,Teacher 9
10/23/2023,5,P,1117,Student 117,11,Teacher 1
10/23/2023,7,P,1117,Student 117,11,Teacher 16
10/23/2023,8,P,1117,Student 117,11,Teacher 13
10/23/2023,9,P,1117,Student 117,11,Teacher 6
10/23/2023,2,P,1118,Student 118,11,Teacher 17
10/23/2023,3,P,1118,Student 118,11,Teacher 16
10/23/2023,4,P,1118,Student 118,11,Teacher 1
10/23/2023,5,P,1118,Student 118,11,Teacher 9
10/23/2023,7,P,1118,Student 118,11,Teacher 16
10/23/2023,8,P,1118,Student 118,11,Teacher 13
10/23/2023,9,P,1118,Student 118,11,Teacher 6
10/23/2023,2,P,1119,Student 119,11,Teacher 11
10/23/2023,3,P,1119,Student 119,11,Teacher 8
10/23/2023,4,P,1119,Student 119,11,Teacher 13
10/23/2023,5,P,1119,Student 119,11,Teacher 1
10/23/2023,7,P,1119,Student 119,11,Teacher 6
10/23/2023,9,P,1119,Student 119,11,Teacher 14
10/23/2023,2,P,1120,Student 120,11,Teacher 1
10/23/2023,3,P,1120,Student 120,11,Teacher 6
10/23/2023,4,P,1120,Student 120,11,Teacher 16
10/23/2023,5,P,1120,Student 120,11,Teacher 17
10/23/2023,7,P,1120,Student 120,11,Teacher 9
10/23/2023,8,P,1120,Student 120,11,Teacher 16
10/23/2023,9,P,1120,Student 120,11,Teacher 13
10/23/2023,2,P,1121,Student 121,11,Teacher 15
10/23/2023,3,P,1121,Student 121,11,Teacher 13
10/23/2023,4,P,1121,Student 121,11,Teacher 6
10/23/2023,5,P,1121,Student 121,11,Teacher 16
10/23/2023,7,P,1121,Student 121,11,Teacher 13
10/23/2023,8,P,1121,Student 121,11,Teacher 6
10/23/2023,9,P,1121,Student 121,11,Teacher 17
10/23/2023,2,P,1122,Student 122,11,Teacher 18
10/23/2023,3,P,1122,Student 122,11,Teacher 16
10/23/2023,4,P,1122,Student 122,11,Teacher 1
10/23/2023,5,P,1122,Student 122,11,Teacher 17
10/23/2023,7,P,1122,Student 122,11,Teacher 16
10/23/2023,8,P,1122,Student 122,11,Teacher 13
10/23/2023,9,P,1122,Student 122,11,Teacher 6
10/23/2023,2,P,1123,Student 123,11,Teacher 18
10/23/2023,3,P,1123,Student 123,11,Teacher 6
10/23/2023,4,P,1123,Student 123,11,Teacher 16
10/23/2023,5,P,1123,Student 123,11,Teacher 17
10/23/2023,7,P,1123,Student 123,11,Teacher 1
10/23/2023,8,P,1123,Student 123,11,Teacher 16
10/23/2023,9,P,1123,Student 123,11,Teacher 13
10/23/2023,2,P,1124,Student 124,11,Teacher 11
10/23/2023,3,P,1124,Student 124,11,Teacher 8
10/23/2023,4,P,1124,Student 124,11,Teacher 13
10/23/2023,5,P,1124,Student 124,11,Teacher 1
10/23/2023,7,P,1124,Student 124,11,Teacher 6
10/23/2023,8,P,1124,Student 124,11,Teacher 17
10/23/2023,9,P,1124,Student 124,11,Teacher 14
10/23/2023,2,P,1125,Student 125,11,Teacher 1
10/23/2023,3,P,1125,Student 125,11,Teacher 6
10/23/2023,4,P,1125,Student 125,11,Teacher 16
10/23/2023,5,P,1125,Student 125,11,Teacher 17
10/23/2023,7,P,1125,Student 125,11,Teacher 9
10/23/2023,8,P,1125,Student 125,11,Teacher 16
10/23/2023,9,P,1125,Student 125,11,Teacher 13
10/23/2023,2,P,1126,Student 126,11,Teacher 17
10/23/2023,3,P,1126,Student 126,11,Teacher 16
10/23/2023,4,P,1126,Student 126,11,Teacher 1
10/23/2023,5,P,1126,Student 126,11,Teacher 9
10/23/2023,7,P,1126,Student 126,11,Teacher 16
10/23/2023,8,P,1126,Student 126,11,Teacher 13
10/23/2023,9,P,1126,Student 126,11,Teacher 6
10/23/2023,2,P,1127,Student 127,11,Teacher 17
10/23/2023,3,P,1127,Student 127,11,Teacher 6
10/23/2023,4,P,1127,Student 127,11,Teacher 16
10/23/2023,5,P,1127,Student 127,11,Teacher 9
10/23/2023,7,A,1127,Student 127,11,Teacher 1
10/23/2023,8,P,1127,Student 127,11,Teacher 16
10/23/2023,9,P,1127,Student 127,11,Teacher 13
10/23/2023,2,A,1128,Student 128,11,Teacher 1
10/23/2023,3,A,1128,Student 128,11,Teacher 16
10/23/2023,4,A,1128,Student 128,11,Teacher 9
10/23/2023,5,A,1128,Student 128,11,Teacher 8
10/23/2023,7,A,1128,Student 128,11,Teacher 16
10/23/2023,8,A,1128,Student 128,11,Teacher 13
10/23/2023,9,A,1128,Student 128,11,Teacher 6
10/23/2023,2,A,1129,Student 129,11,Teacher 15
10/23/2023,3,A,1129,Student 129,11,Teacher 13
10/23/2023,4,A,1129,Student 129,11,Teacher 6
10/23/2023,5,A,1129,Student 129,11,Teacher 16
10/23/2023,7,A,1129,Student 129,11,Teacher 13
10/23/2023,8,A,1129,Student 129,11,Teacher 6
10/23/2023,9,A,1129,Student 129,11,Teacher 17
10/23/2023,2,P,1130,Student 130,11,Teacher 11
10/23/2023,3,P,1130,Student 130,11,Teacher 8
10/23/2023,4,P,1130,Student 130,11,Teacher 13
10/23/2023,5,P,1130,Student 130,11,Teacher 1
10/23/2023,7,P,1130,Student 130,11,Teacher 6
10/23/2023,8,P,1130,Student 130,11,Teacher 17
10/23/2023,9,P,1130,Student 130,11,Teacher 14
10/23/2023,2,T,1131,Student 131,11,Teacher 11
10/23/2023,3,P,1131,Student 131,11,Teacher 8
10/23/2023,4,P,1131,Student 131,11,Teacher 13
10/23/2023,5,P,1131,Student 131,11,Teacher 1
10/23/2023,7,P,1131,Student 131,11,Teacher 6
10/23/2023,8,P,1131,Student 131,11,Teacher 17
10/23/2023,9,P,1131,Student 131,11,Teacher 14
10/23/2023,2,P,1132,Student 132,11,Teacher 1
10/23/2023,3,P,1132,Student 132,11,Teacher 6
10/23/2023,4,P,1132,Student 132,11,Teacher 16
10/23/2023,5,P,1132,Student 132,11,Teacher 17
10/23/2023,7,P,1132,Student 132,11,Teacher 9
10/23/2023,8,P,1132,Student 132,11,Teacher 16
10/23/2023,9,P,1132,Student 132,11,Teacher 13
10/23/2023,2,A,1133,Student 133,11,Teacher 15
10/23/2023,3,A,1133,Student 133,11,Teacher 13
10/23/2023,4,A,1133,Student 133,11,Teacher 6
10/23/2023,5,A,1133,Student 133,11,Teacher 16
10/23/2023,7,A,1133,Student 133,11,Teacher 13
10/23/2023,8,A,1133,Student 133,11,Teacher 6
10/23/2023,9,A,1133,Student 133,11,Teacher 8
10/23/2023,3,P,1134,Student 134,11,Teacher 16
10/23/2023,4,P,1134,Student 134,11,Teacher 9
10/23/2023,5,P,1134,Student 134,11,Teacher 1
10/23/2023,7,P,1134,Student 134,11,Teacher 16
10/23/2023,8,P,1134,Student 134,11,Teacher 13
10/23/2023,9,P,1134,Student 134,11,Teacher 6
10/23/2023,2,P,1135,Student 135,11,Teacher 18
10/23/2023,3,P,1135,Student 135,11,Teacher 6
10/23/2023,4,P,1135,Student 135,11,Teacher 16
10/23/2023,5,P,1135,Student 135,11,Teacher 17
10/23/2023,7,A,1135,Student 135,11,Teacher 1
10/23/2023,8,P,1135,Student 135,11,Teacher 16
10/23/2023,9,P,1135,Student 135,11,Teacher 13
10/23/2023,2,P,1136,Student 136,11,Teacher 18
10/23/2023,3,P,1136,Student 136,11,Teacher 8
10/23/2023,4,P,1136,Student 136,11,Teacher 13
10/23/2023,5,P,1136,Student 136,11,Teacher 1
10/23/2023,7,P,1136,Student 136,11,Teacher 6
10/23/2023,8,P,1136,Student 136,11,Teacher 17
10/23/2023,9,P,1136,Student 136,11,Teacher 14
10/23/2023,2,P,1137,Student 137,11,Teacher 17
10/23/2023,3,P,1137,Student 137,11,Teacher 16
10/23/2023,4,P,1137,Student 137,11,Teacher 1
10/23/2023,5,P,1137,Student 137,11,Teacher 9
10/23/2023,7,P,1137,Student 137,11,Teacher 16
10/23/2023,8,P,1137,Student 137,11,Teacher 13
10/23/2023,9,P,1137,Student 137,11,Teacher 6
10/23/2023,2,P,1138,Student 138,11,Teacher 18
10/23/2023,3,P,1138,Student 138,11,Teacher 6
10/23/2023,4,P,1138,Student 138,11,Teacher 16
10/23/2023,5,P,1138,Student 138,11,Teacher 17
10/23/2023,7,P,1138,Student 138,11,Teacher 1
10/23/2023,8,P,1138,Student 138,11,Teacher 16
10/23/2023,9,P,1138,Student 138,11,Teacher 13
10/23/2023,2,A,1139,Student 139,11,Teacher 1
10/23/2023,3,P,1139,Student 139,11,Teacher 6
10/23/2023,4,P,1139,Student 139,11,Teacher 16
10/23/2023,5,P,1139,Student 139,11,Teacher 17
10/23/2023,7,P,1139,Student 139,11,Teacher 9
10/23/2023,8,P,1139,Student 139,11,Teacher 16
10/23/2023,9,P,1139,Student 139,11,Teacher 13
10/23/2023,2,P,1140,Student 140,11,Teacher 11
10/23/2023,3,P,1140,Student 140,11,Teacher 8
10/23/2023,4,P,1140,Student 140,11,Teacher 13
10/23/2023,5,P,1140,Student 140,11,Teacher 1
10/23/2023,7,P,1140,Student 140,11,Teacher 6
10/23/2023,8,P,1140,Student 140,11,Teacher 17
10/23/2023,9,P,1140,Student 140,11,Teacher 14
10/23/2023,2,P,1141,Student 141,11,Teacher 11
10/23/2023,3,P,1141,Student 141,11,Teacher 8
10/23/2023,4,P,1141,Student 141,11,Teacher 13
10/23/2023,5,P,1141,Student 141,11,Teacher 1
10/23/2023,7,P,1141,Student 141,11,Teacher 6
10/23/2023,8,P,1141,Student 141,11,Teacher 17
10/23/2023,9,P,1141,Student 141,11,Teacher 14
10/23/2023,2,P,1142,Student 142,11,Teacher 1
10/23/2023,3,P,1142,Student 142,11,Teacher 6
10/23/2023,4,P,1142,Student 142,11,Teacher 16
10/23/2023,5,P,1142,Student 142,11,Teacher 17
10/23/2023,7,P,1142,Student 142,11,Teacher 9
10/23/2023,8,P,1142,Student 142,11,Teacher 16
10/23/2023,9,P,1142,Student 142,11,Teacher 13
10/23/2023,2,A,1143,Student 143,11,Teacher 18
10/23/2023,3,A,1143,Student 143,11,Teacher 6
10/23/2023,4,P,1143,Student 143,11,Teacher 16
10/23/2023,5,P,1143,Student 143,11,Teacher 17
10/23/2023,7,P,1143,Student 143,11,Teacher 1
10/23/2023,8,P,1143,Student 143,11,Teacher 16
10/23/2023,9,P,1143,Student 143,11,Teacher 13
10/23/2023,2,T,1144,Student 144,,Teacher 12
10/23/2023,3,P,1144,Student 144,,Teacher 13
10/23/2023,4,P,1144,Student 144,,Teacher 8
10/23/2023,5,P,1144,Student 144,,Teacher 16
10/23/2023,7,P,1144,Student 144,,Teacher 13
10/23/2023,8,P,1144,Student 144,,Teacher 15
10/23/2023,9,P,1144,Student 144,,Teacher 5
10/23/2023,2,A,1145,Student 145,11,Teacher 11
10/23/2023,3,P,1145,Student 145,11,Teacher 8
10/23/2023,4,P,1145,Student 145,11,Teacher 13
10/23/2023,5,P,1145,Student 145,11,Teacher 1
10/23/2023,7,P,1145,Student 145,11,Teacher 6
10/23/2023,8,P,1145,Student 145,11,Teacher 17
10/23/2023,9,P,1145,Student 145,11,Teacher 14
10/23/2023,2,P,1146,Student 146,11,Teacher 17
10/23/2023,3,P,1146,Student 146,11,Teacher 16
10/23/2023,4,P,1146,Student 146,11,Teacher 1
10/23/2023,5,P,1146,Student 146,11,Teacher 9
10/23/2023,7,P,1146,Student 146,11,Teacher 16
10/23/2023,8,P,1146,Student 146,11,Teacher 13
10/23/2023,9,P,1146,Student 146,11,Teacher 6
10/23/2023,2,P,1147,Student 147,11,Teacher 11
10/23/2023,3,P,1147,Student 147,11,Teacher 8
10/23/2023,4,P,1147,Student 147,11,Teacher 13
10/23/2023,5,P,1147,Student 147,11,Teacher 1
10/23/2023,7,P,1147,Student 147,11,Teacher 6
10/23/2023,9,P,1147,Student 147,11,Teacher 14
10/23/2023,2,P,1148,Student 148,11,Teacher 15
10/23/2023,3,P,1148,Student 148,11,Teacher 13
10/23/2023,4,P,1148,Student 148,11,Teacher 6
10/23/2023,5,P,1148,Student 148,11,Teacher 16
10/23/2023,7,P,1148,Student 148,11,Teacher 13
10/23/2023,8,P,1148,Student 148,11,Teacher 6
10/23/2023,9,P,1148,Student 148,11,Teacher 8
10/23/2023,2,A,1149,Student 149,11,Teacher 18
10/23/2023,3,A,1149,Student 149,11,Teacher 6
10/23/2023,4,A,1149,Student 149,11,Teacher 16
10/23/2023,5,A,1149,Student 149,11,Teacher 17
10/23/2023,7,A,1149,Student 149,11,Teacher 1
10/23/2023,8,A,1149,Student 149,11,Teacher 16
10/23/2023,9,A,1149,Student 149,11,Teacher 13
10/23/2023,2,A,1150,Student 150,11,Teacher 18
10/23/2023,3,P,1150,Student 150,11,Teacher 8
10/23/2023,4,P,1150,Student 150,11,Teacher 13
10/23/2023,5,P,1150,Student 150,11,Teacher 1
10/23/2023,7,P,1150,Student 150,11,Teacher 6
10/23/2023,8,P,1150,Student 150,11,Teacher 17
10/23/2023,9,P,1150,Student 150,11,Teacher 14
10/23/2023,2,P,1151,Student 151,11,Teacher 11
10/23/2023,3,P,1151,Student 151,11,Teacher 8
10/23/2023,4,P,1151,Student 151,11,Teacher 13
10/23/2023,5,P,1151,Student 151,11,Teacher 1
10/23/2023,7,P,1151,Student 151,11,Teacher 6
10/23/2023,8,P,1151,Student 151,11,Teacher 17
10/23/2023,9,P,1151,Student 151,11,Teacher 14
10/23/2023,2,T,1152,Student 152,11,Teacher 11
10/23/2023,3,P,1152,Student 152,11,Teacher 8
10/23/2023,4,P,1152,Student 152,11,Teacher 13
10/23/2023,5,P,1152,Student 152,11,Teacher 1
10/23/2023,7,P,1152,Student 152,11,Teacher 6
10/23/2023,8,P,1152,Student 152,11,Teacher 17
10/23/2023,9,P,1152,Student 152,11,Teacher 14
10/23/2023,2,P,1153,Student 153,11,Teacher 17
10/23/2023,3,P,1153,Student 153,11,Teacher 16
10/23/2023,4,P,1153,Student 153,11,Teacher 9
10/23/2023,5,P,1153,Student 153,11,Teacher 1
10/23/2023,7,P,1153,Student 153,11,Teacher 16
10/23/2023,8,P,1153,Student 153,11,Teacher 13
10/23/2023,9,P,1153,Student 153,11,Teacher 6
10/23/2023,2,A,1154,Student 154,11,Teacher 1
10/23/2023,3,P,1154,Student 154,11,Teacher 6
10/23/2023,4,P,1154,Student 154,11,Teacher 16
10/23/2023,5,P,1154,Student 154,11,Teacher 17
10/23/2023,7,P,1154,Student 154,11,Teacher 9
10/23/2023,8,P,1154,Student 154,11,Teacher 16
10/23/2023,9,P,1154,Student 154,11,Teacher 13
10/23/2023,2,A,1155,Student 155,11,Teacher 1
10/23/2023,3,A,1155,Student 155,11,Teacher 6
10/23/2023,4,A,1155,Student 155,11,Teacher 16
10/23/2023,5,A,1155,Student 155,11,Teacher 17
10/23/2023,7,A,1155,Student 155,11,Teacher 9
10/23/2023,8,A,1155,Student 155,11,Teacher 16
10/23/2023,9,A,1155,Student 155,11,Teacher 13
10/23/2023,2,P,1156,Student 156,11,Teacher 1
10/23/2023,3,P,1156,Student 156,11,Teacher 6
10/23/2023,4,P,1156,Student 156,11,Teacher 16
10/23/2023,5,P,1156,Student 156,11,Teacher 17
10/23/2023,7,P,1156,Student 156,11,Teacher 9
10/23/2023,8,P,1156,Student 156,11,Teacher 16
10/23/2023,9,P,1156,Student 156,11,Teacher 13
10/23/2023,2,A,1157,Student 157,11,Teacher 17
10/23/2023,3,A,1157,Student 157,11,Teacher 16
10/23/2023,4,A,1157,Student 157,11,Teacher 9
10/23/2023,5,A,1157,Student 157,11,Teacher 15
10/23/2023,7,A,1157,Student 157,11,Teacher 16
10/23/2023,8,A,1157,Student 157,11,Teacher 13
10/23/2023,9,A,1157,Student 157,11,Teacher 6
10/23/2023,2,P,1158,Student 158,11,Teacher 17
10/23/2023,3,P,1158,Student 158,11,Teacher 16
10/23/2023,4,P,1158,Student 158,11,Teacher 1
10/23/2023,5,P,1158,Student 158,11,Teacher 9
10/23/2023,7,P,1158,Student 158,11,Teacher 16
10/23/2023,8,P,1158,Student 158,11,Teacher 13
10/23/2023,9,P,1158,Student 158,11,Teacher 6
10/23/2023,2,T,1159,Student 159,11,Teacher 18
10/23/2023,3,P,1159,Student 159,11,Teacher 16
10/23/2023,4,P,1159,Student 159,11,Teacher 1
10/23/2023,5,P,1159,Student 159,11,Teacher 17
10/23/2023,7,P,1159,Student 159,11,Teacher 16
10/23/2023,8,P,1159,Student 159,11,Teacher 13
10/23/2023,9,P,1159,Student 159,11,Teacher 6
10/23/2023,4,A,1160,Student 160,12,Teacher 2
10/23/2023,5,A,1160,Student 160,12,Teacher 4
10/23/2023,7,A,1160,Student 160,12,Teacher 1
10/23/2023,8,A,1160,Student 160,12,Teacher 13
10/23/2023,2,A,1161,Student 161,12,Teacher 1
10/23/2023,3,P,1161,Student 161,12,Teacher 2
10/23/2023,4,P,1161,Student 161,12,Teacher 3
10/23/2023,3,A,1162,Student 162,12,Teacher 1
10/23/2023,4,P,1162,Student 162,12,Teacher 2
10/23/2023,5,P,1162,Student 162,12,Teacher 4
10/23/2023,2,P,1163,Student 163,11,Teacher 15
10/23/2023,3,P,1163,Student 163,11,Teacher 13
10/23/2023,4,P,1163,Student 163,11,Teacher 6
10/23/2023,5,P,1163,Student 163,11,Teacher 16
10/23/2023,7,P,1163,Student 163,11,Teacher 13
10/23/2023,8,P,1163,Student 163,11,Teacher 6
10/23/2023,9,P,1163,Student 163,11,Teacher 17
10/23/2023,2,P,1164,Student 164,10,Teacher 1
10/23/2023,3,P,1164,Student 164,10,Teacher 12
10/23/2023,4,P,1164,Student 164,10,Teacher 5
10/23/2023,5,P,1164,Student 164,10,Teacher 19
10/23/2023,7,P,1164,Student 164,10,Teacher 20
10/23/2023,8,P,1164,Student 164,10,Teacher 12
10/23/2023,9,P,1164,Student 164,10,Teacher 8
10/23/2023,2,T,1165,Student 165,10,Teacher 5
10/23/2023,3,P,1165,Student 165,10,Teacher 19
10/23/2023,4,P,1165,Student 165,10,Teacher 12
10/23/2023,5,P,1165,Student 165,10,Teacher 15
10/23/2023,7,P,1165,Student 165,10,Teacher 19
10/23/2023,8,P,1165,Student 165,10,Teacher 8
10/23/2023,9,P,1165,Student 165,10,Teacher 20
10/23/2023,2,T,1166,Student 166,10,Teacher 12
10/23/2023,3,P,1166,Student 166,10,Teacher 20
10/23/2023,4,P,1166,Student 166,10,Teacher 19
10/23/2023,5,P,1166,Student 166,10,Teacher 8
10/23/2023,7,P,1166,Student 166,10,Teacher 1
10/23/2023,8,P,1166,Student 166,10,Teacher 5
10/23/2023,9,P,1166,Student 166,10,Teacher 19
10/23/2023,2,P,1167,Student 167,10,Teacher 5
10/23/2023,3,P,1167,Student 167,10,Teacher 19
10/23/2023,4,P,1167,Student 167,10,Teacher 12
10/23/2023,5,P,1167,Student 167,10,Teacher 15
10/23/2023,7,P,1167,Student 167,10,Teacher 19
10/23/2023,8,P,1167,Student 167,10,Teacher 8
10/23/2023,9,P,1167,Student 167,10,Teacher 20
10/23/2023,2,P,1168,Student 168,12,Teacher 1
10/23/2023,3,P,1168,Student 168,12,Teacher 2
10/23/2023,4,P,1168,Student 168,12,Teacher 3
10/23/2023,2,P,1169,Student 169,10,Teacher 15
10/23/2023,3,P,1169,Student 169,10,Teacher 5
10/23/2023,4,P,1169,Student 169,10,Teacher 17
10/23/2023,5,P,1169,Student 169,10,Teacher 20
10/23/2023,7,P,1169,Student 169,10,Teacher 18
10/23/2023,8,P,1169,Student 169,10,Teacher 2
10/23/2023,9,P,1169,Student 169,10,Teacher 18
10/23/2023,2,T,1170,Student 170,10,Teacher 12
10/23/2023,3,P,1170,Student 170,10,Teacher 20
10/23/2023,4,P,1170,Student 170,10,Teacher 19
10/23/2023,5,P,1170,Student 170,10,Teacher 8
10/23/2023,7,P,1170,Student 170,10,Teacher 1
10/23/2023,8,P,1170,Student 170,10,Teacher 5
10/23/2023,9,P,1170,Student 170,10,Teacher 19
10/23/2023,2,P,1171,Student 171,11,Teacher 17
10/23/2023,3,P,1171,Student 171,11,Teacher 16
10/23/2023,4,P,1171,Student 171,11,Teacher 9
10/23/2023,5,P,1171,Student 171,11,Teacher 1
10/23/2023,7,P,1171,Student 171,11,Teacher 16
10/23/2023,8,P,1171,Student 171,11,Teacher 13
10/23/2023,9,P,1171,Student 171,11,Teacher 6
10/23/2023,3,P,1172,Student 172,12,Teacher 1
10/23/2023,4,P,1172,Student 172,12,Teacher 2
10/23/2023,5,P,1172,Student 172,12,Teacher 4
10/23/2023,2,T,1173,Student 173,10,Teacher 12
10/23/2023,3,P,1173,Student 173,10,Teacher 20
10/23/2023,4,P,1173,Student 173,10,Teacher 19
10/23/2023,5,P,1173,Student 173,10,Teacher 8
10/23/2023,7,P,1173,Student 173,10,Teacher 1
10/23/2023,8,P,1173,Student 173,10,Teacher 5
10/23/2023,9,P,1173,Student 173,10,Teacher 19
10/23/2023,2,P,1174,Student 174,10,Teacher 1
10/23/2023,3,P,1174,Student 174,10,Teacher 5
10/23/2023,4,P,1174,Student 174,10,Teacher 17
10/23/2023,5,P,1174,Student 174,10,Teacher 20
10/23/2023,7,P,1174,Student 174,10,Teacher 18
10/23/2023,8,P,1174,Student 174,10,Teacher 2
10/23/2023,9,P,1174,Student 174,10,Teacher 18
10/23/2023,2,P,1175,Student 175,10,Teacher 1
10/23/2023,3,P,1175,Student 175,10,Teacher 12
10/23/2023,4,P,1175,Student 175,10,Teacher 5
10/23/2023,5,P,1175,Student 175,10,Teacher 19
10/23/2023,7,P,1175,Student 175,10,Teacher 20
10/23/2023,8,P,1175,Student 175,10,Teacher 12
10/23/2023,9,P,1175,Student 175,10,Teacher 8
10/23/2023,2,A,1176,Student 176,10,Teacher 20
10/23/2023,3,A,1176,Student 176,10,Teacher 18
10/23/2023,4,A,1176,Student 176,10,Teacher 8
10/23/2023,5,A,1176,Student 176,10,Teacher 18
10/23/2023,7,A,1176,Student 176,10,Teacher 12
10/23/2023,8,A,1176,Student 176,10,Teacher 15
10/23/2023,9,A,1176,Student 176,10,Teacher 5
10/23/2023,2,T,1177,Student 177,10,Teacher 12
10/23/2023,3,P,1177,Student 177,10,Teacher 20
10/23/2023,4,P,1177,Student 177,10,Teacher 19
10/23/2023,5,P,1177,Student 177,10,Teacher 8
10/23/2023,7,P,1177,Student 177,10,Teacher 1
10/23/2023,8,P,1177,Student 177,10,Teacher 5
10/23/2023,9,P,1177,Student 177,10,Teacher 19
10/23/2023,2,T,1178,Student 178,10,Teacher 12
10/23/2023,3,P,1178,Student 178,10,Teacher 20
10/23/2023,4,P,1178,Student 178,10,Teacher 19
10/23/2023,5,P,1178,Student 178,10,Teacher 8
10/23/2023,7,P,1178,Student 178,10,Teacher 1
10/23/2023,8,P,1178,Student 178,10,Teacher 5
10/23/2023,9,P,1178,Student 178,10,Teacher 19
10/23/2023,2,T,1179,Student 179,10,Teacher 15
10/23/2023,3,P,1179,Student 179,10,Teacher 5
10/23/2023,4,P,1179,Student 179,10,Teacher 17
10/23/2023,5,P,1179,Student 179,10,Teacher 20
10/23/2023,7,T,1179,Student 179,10,Teacher 18
10/23/2023,8,P,1179,Student 179,10,Teacher 2
10/23/2023,9,P,1179,Student 179,10,Teacher 18
10/23/2023,2,T,1180,Student 180,10,Teacher 20
10/23/2023,3,P,1180,Student 180,10,Teacher 18
10/23/2023,4,P,1180,Student 180,10,Teacher 8
10/23/2023,5,P,1180,Student 180,10,Teacher 18
10/23/2023,7,P,1180,Student 180,10,Teacher 12
10/23/2023,8,P,1180,Student 180,10,Teacher 15
10/23/2023,9,P,1180,Student 180,10,Teacher 5
10/23/2023,2,P,1181,Student 181,10,Teacher 12
10/23/2023,3,P,1181,Student 181,10,Teacher 20
10/23/2023,4,P,1181,Student 181,10,Teacher 19
10/23/2023,5,P,1181,Student 181,10,Teacher 8
10/23/2023,7,P,1181,Student 181,10,Teacher 1
10/23/2023,8,P,1181,Student 181,10,Teacher 5
10/23/2023,9,P,1181,Student 181,10,Teacher 19
10/23/2023,2,T,1182,Student 182,10,Teacher 11
10/23/2023,3,P,1182,Student 182,10,Teacher 5
10/23/2023,4,P,1182,Student 182,10,Teacher 17
10/23/2023,5,P,1182,Student 182,10,Teacher 20
10/23/2023,7,P,1182,Student 182,10,Teacher 9
10/23/2023,8,P,1182,Student 182,10,Teacher 2
10/23/2023,9,P,1182,Student 182,10,Teacher 15
10/23/2023,2,T,1183,Student 183,12,Teacher 9
10/23/2023,3,P,1183,Student 183,12,Teacher 4
10/23/2023,4,A,1183,Student 183,12,Teacher 2
10/23/2023,5,P,1183,Student 183,12,Teacher 1
10/23/2023,2,A,1184,Student 184,10,Teacher 12
10/23/2023,3,P,1184,Student 184,10,Teacher 20
10/23/2023,4,P,1184,Student 184,10,Teacher 19
10/23/2023,5,P,1184,Student 184,10,Teacher 8
10/23/2023,7,P,1184,Student 184,10,Teacher 1
10/23/2023,8,P,1184,Student 184,10,Teacher 5
10/23/2023,9,P,1184,Student 184,10,Teacher 19
10/23/2023,2,A,1185,Student 185,10,Teacher 11
10/23/2023,3,A,1185,Student 185,10,Teacher 5
10/23/2023,4,A,1185,Student 185,10,Teacher 17
10/23/2023,5,A,1185,Student 185,10,Teacher 20
10/23/2023,7,A,1185,Student 185,10,Teacher 9
10/23/2023,8,A,1185,Student 185,10,Teacher 2
10/23/2023,9,A,1185,Student 185,10,Teacher 15
10/23/2023,2,A,1186,Student 186,9,Teacher 10
10/23/2023,3,A,1186,Student 186,9,Teacher 14
10/23/2023,4,A,1186,Student 186,9,Teacher 7
10/23/2023,5,A,1186,Student 186,9,Teacher 9
10/23/2023,7,A,1186,Student 186,9,Teacher 1
10/23/2023,8,A,1186,Student 186,9,Teacher 14
10/23/2023,9,A,1186,Student 186,9,Teacher 21
10/23/2023,2,S,1187,Student 187,10,Teacher 11
10/23/2023,3,S,1187,Student 187,10,Teacher 5
10/23/2023,4,S,1187,Student 187,10,Teacher 17
10/23/2023,5,S,1187,Student 187,10,Teacher 20
10/23/2023,7,S,1187,Student 187,10,Teacher 9
10/23/2023,8,S,1187,Student 187,10,Teacher 2
10/23/2023,9,S,1187,Student 187,10,Teacher 15
10/23/2023,2,T,1188,Student 188,10,Teacher 20
10/23/2023,3,P,1188,Student 188,10,Teacher 18
10/23/2023,4,P,1188,Student 188,10,Teacher 8
10/23/2023,5,P,1188,Student 188,10,Teacher 18
10/23/2023,7,P,1188,Student 188,10,Teacher 12
10/23/2023,8,P,1188,Student 188,10,Teacher 15
10/23/2023,9,P,1188,Student 188,10,Teacher 5
